SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q0105-BX188,14328337000.0,5.0,17.08701,16.58115,590.43,2051.5,BX188,Q0105,24.46,0.51,0.77,yes,2.204,2.2,-1.0,GAL,m5,Q0105-BX188,2.2,,,,,,,,,,,
Q0105-BX189,1000830100.0,12.0,17.08214,16.60687,1027.57,1972.74,BX189,Q0105,25.11,-0.16,0.13,yes,-2.0,2.294,-2.0,GAL,msfr_JHK 9/15; still not secure,Q0105-BX189,2.294,,,,,,,,,,,
Q0105-BX193,8634582000.0,3.0,17.07927,16.62158,1277.58,1926.32,BX193,Q0105,24.86,0.34,0.54,yes,2.274,2.271,-1.0,GAL,m4,Q0105-BX193,2.271,,,,,,,,,,,
Q0105-BX20,11903899000.0,11.0,16.97653,16.60022,917.95,249.63,BX20,Q0105,24.09,0.35,0.96,yes,2.2353,2.227,-1.0,GAL,nz;  m2+m8; nice,Q0105-BX20,2.227,,,,,,,,,,,
Q0105-BX22,5346212900.0,5.0,16.97881,16.61111,1102.9,287.22,BX22,Q0105,24.93,0.39,1.12,yes,-2.0,2.142,2.1505,GAL,zneb msfr_JHK 9/15; nz; m3; z not precise,Q0105-BX22,2.1505,,,,,,,,,,,
Q0105-BX24,2353111300.0,9.0,16.98066,16.57805,541.12,316.21,BX24,Q0105,24.89,0.36,1.15,yes,-2.0,2.3339,-1.0,GAL,nz;  m2+m9,Q0105-BX24,2.3339,,,,,,,,,,,
Q0105-BX25,4192377900.0,13.0,16.98071,16.59957,906.76,317.8,BX25,Q0105,24.71,0.43,1.05,yes,-2.0,2.351,2.3543,GAL,zneb msfr_JHK 9/15;nz; m2+m8,Q0105-BX25,2.3543,,,,,,,,,,,
Q0105-BX3,717562050.0,14.0,16.96489,16.57501,490.04,58.8,BX3,Q0105,25.49,0.05,0.93,yes,2.488,2.484,-1.0,GAL,m7,Q0105-BX3,2.484,,,,,,,,,,,
Q0105-BX35,10796307000.0,13.0,16.98737,16.62971,1418.62,427.51,BX35,Q0105,24.48,0.34,0.59,yes,-2.0,2.289,-1.0,GAL,nz;  m5,Q0105-BX35,2.289,,,,,,,,,,,
Q0105-BX43,9153469400.0,11.0,16.99606,16.57619,508.97,567.41,BX43,Q0105,24.13,0.18,0.94,yes,-2.0,2.265,-1.0,GAL,nz;  m3,Q0105-BX43,2.265,,,,,,,,,,,
Q0105-BX44,7577175000.0,3.0,16.99628,16.55847,207.89,570.39,BX44,Q0105,24.95,0.13,0.75,yes,-2.0,2.055,-1.0,GAL,nz;  m7,Q0105-BX44,2.055,,,,,,,,,,,
Q0105-BX45,4441194000.0,2.0,16.9965,16.62591,1353.74,576.3,BX45,Q0105,25.07,0.19,0.59,yes,2.067,-2.0,-1.0,GAL,nz;  m8; zabs uncertain,Q0105-BX45,2.067,,,,,,,,,,,
Q0105-BX48,20674585000.0,32.0,17.00272,16.62141,1277.07,677.61,BX48,Q0105,24.02,0.62,1.58,yes,-2.0,2.381,2.3832,GAL,zneb msfr_JHK 9/15; nz; m3; v. strong IS abs; int. zabs=0.923,Q0105-BX48,2.3832,,,,,,,,,,,
Q0105-BX49,6787081200.0,2.0,17.00226,16.59296,793.69,669.14,BX49,Q0105,24.88,0.36,0.83,yes,-2.0,2.113,2.1144,GAL,"msfr2, 9/13; nz; m5; removed lya z 1/21/2011",Q0105-BX49,2.1144,,,,,,,,,,,
Q0105-BX5,9647195100.0,3.0,16.96614,16.63153,1450.32,81.28,BX5,Q0105,25.33,0.5,1.14,yes,2.439,-2.0,-1.0,GAL,N3,Q0105-BX5,2.439,,,,,,,,,,,
Q0105-BX50,11944464000.0,18.0,17.00302,16.58951,735.05,681.43,BX50,Q0105,24.31,0.67,1.49,yes,2.656,2.651,-1.0,GAL,,Q0105-BX50,2.651,,,,,,,,,,,
Q0105-BX51,2510456600.0,25.0,17.00278,16.60028,918.05,677.87,BX51,Q0105,25.42,0.22,0.55,yes,-2.0,2.653,-1.0,GAL,nz;  m8; somewhat ambiguous z,Q0105-BX51,2.653,,,,,,,,,,,
Q0105-BX53,11357418000.0,14.0,17.0046,16.63391,1489.39,708.7,BX53,Q0105,24.2,0.46,0.7,yes,2.213,2.207,-1.0,GAL,nz;  m4+m5+m9; extra abs lines,Q0105-BX53,2.207,,,,,,,,,,,
Q0105-BX55,2301731300.0,7.0,17.00563,16.59915,898.75,724.33,BX55,Q0105,24.3,0.17,0.48,yes,2.0625,2.0565,-1.0,GAL,nz;  m1+m9; xtra emission at 1194.5 A rest,Q0105-BX55,2.0565,,,,,,,,,,,
Q0105-BX57,9599707100.0,12.0,17.00622,16.57566,499.62,733.17,BX57,Q0105,24.34,0.32,0.77,yes,-2.0,2.2579,2.2589,GAL,"msfr2, 9/13; nz; m7,N2; huge CIV abs",Q0105-BX57,2.2589,,,,,,,,,,,
Q0105-BX58,21886380000.0,21.0,17.00674,16.5668,349.06,741.36,BX58,Q0105,23.42,0.23,0.76,yes,2.5316,2.523,2.5351,QSO,"msfr2, 9/13; m2+m5; zem from HeII 1640; strong interv. abs @2.268",Q0105-BX58,2.5351,,,,,,,,,,,
Q0105-BX64,1415790100.0,4.0,17.00825,16.58877,722.3,766.73,BX64,Q0105,25.3,0.56,1.36,yes,-2.0,2.117,-1.0,GAL,N5;  prob corr,Q0105-BX64,2.117,,,,,,,,,,,
Q0105-BX67,4881539100.0,3.0,17.0113,16.56663,346.02,815.76,BX67,Q0105,25.2,0.22,0.87,yes,-2.0,-2.0,2.0364,GAL,"msfr, 9/13; m6",Q0105-BX67,2.0364,,,,,,,,,,,
Q0105-BX69,10003911000.0,3.0,17.01404,16.54767,23.78,859.84,BX69,Q0105,24.86,-0.01,0.52,yes,2.267,2.262,-1.0,GAL,m6,Q0105-BX69,2.262,,,,,,,,,,,
Q0105-BX70,3044561200.0,4.0,17.01476,16.57344,461.61,872.44,BX70,Q0105,25.23,0.1,0.83,yes,-2.0,-2.0,2.3122,GAL,"zneb msfr hiprij1_J; nz; m8; noisy, removed z 1/21/2011, prob za=2.24",Q0105-BX70,2.3122,,,,,,,,,,,
Q0105-BX72,2280038100.0,18.0,17.0152,16.62004,1253.37,881.14,BX72,Q0105,25.27,0.34,0.75,yes,2.4175,-2.0,2.4154,GAL,zneb msfr_JHK 9/15; nz; m4,Q0105-BX72,2.4154,,,,,,,,,,,
Q0105-BX75,1538300400.0,3.0,17.01759,16.58773,704.32,919.08,BX75,Q0105,25.45,0.22,0.66,yes,-2.0,2.121,2.1229,GAL,zneb msfr_JHK 9/15; nz; m2+m9; xtra abs,Q0105-BX75,2.1229,,,,,,,,,,,
Q0105-BX77,2556922100.0,5.0,17.01913,16.58647,682.86,944.16,BX77,Q0105,25.36,0.14,0.78,yes,-2.0,-2.0,2.293,GAL,"msfr2, 9/13; nz; m5; lris z was wrong, removed 9/27/13",Q0105-BX77,2.293,,,,,,,,,,,
Q0105-BX79,15974923000.0,6.0,17.02044,16.57751,530.58,965.24,BX79,Q0105,24.8,0.31,1.08,yes,-2.0,-2.0,2.1229,GAL,"nz;  m6; z from zneb, mosfire oct 2012",Q0105-BX79,2.1229,,,,,,,,,,,
Q0105-BX81,11944032000.0,4.0,17.02122,16.62877,1401.5,979.63,BX81,Q0105,25.15,0.31,0.63,yes,2.279,2.272,2.2751,GAL,zneb msf2_H 9/15,Q0105-BX81,2.2751,,,,,,,,,,,
Q0105-BX84,11877981000.0,4.0,17.02284,16.62552,1346.23,1005.95,BX84,Q0105,24.66,0.25,0.82,yes,-2.0,2.243,2.2455,GAL,"zneb msfr_JHK 9/15; nz; m5,m8; has z=0.937 MgII/FeII",Q0105-BX84,2.2455,,,,,,,,,,,
Q0105-BX85,13625287000.0,10.0,17.02257,16.61586,1182.11,1001.23,BX85,Q0105,25.44,0.46,1.19,yes,-2.0,-2.0,2.2714,GAL,"zneb msfr2, 9/13; nz; m9; removed unc. z 1/20/11",Q0105-BX85,2.2714,,,,,,,,,,,
Q0105-BX89,10967593000.0,8.0,17.02531,16.62077,1265.44,1046.09,BX89,Q0105,24.47,0.51,1.34,yes,-2.0,2.226,2.2278,GAL,"nz;  m3; huge CIV abs, kinda like BX453",Q0105-BX89,2.2278,,,,,,,,,,,
Q0105-BX92,6688502800.0,4.0,17.0266,16.54871,41.04,1064.83,BX92,Q0105,24.7,0.15,0.71,yes,-1.0,-1.0,2.1289,GAL,msfr hiprij1_J,Q0105-BX92,2.1289,,,,,,,,,,,
Q0105-BX93,11805356000.0,18.0,17.02766,16.58519,660.83,1083.29,BX93,Q0105,23.28,0.15,0.48,yes,2.0339,2.0293,2.0302,GAL,"msfr2, 9/13; nz; m3+m9; nice",Q0105-BX93,2.0302,,,,,,,,,,,
Q0105-BX95,24301982000.0,7.0,17.02844,16.59041,749.5,1096.18,BX95,Q0105,24.25,0.33,0.84,yes,-2.0,2.029,2.0307,GAL,"msfr_JHK 9/15; msfr2, msfrRK, 9/13, 10/12; nz; m1,m5*",Q0105-BX95,2.0307,,,,,,,,,,,
Q0105-BX98,42386297000.0,16.0,17.08837,16.60241,951.62,2074.25,BX98,Q0105,25.03,0.4,0.76,yes,-2.0,2.161,-1.0,GAL,,Q0105-BX98,2.161,,,,,,,,,,,
Q0105-C10,5079566800.0,12.0,17.0014,16.60358,974.16,655.47,C10,Q0105,25.13,0.77,2.59,yes,-2.0,2.868,-1.0,GAL,nz;  m3,Q0105-C10,2.868,,,,,,,,,,,
Q0105-C11,6993834000.0,4.0,17.0085,16.58364,635.13,770.64,C11,Q0105,24.68,0.68,2.5,yes,2.1247,-2.0,2.1221,GAL,"msfr2, 9/13; m2+m9",Q0105-C11,2.1221,,,,,,,,,,,
Q0105-C12,3048176600.0,9.0,17.00916,16.59223,781.06,781.69,C12,Q0105,25.4,0.67,2.42,yes,3.154,3.147,-1.0,GAL,"nz;  m4+m5, z changed 1/20/11",Q0105-C12,3.147,,,,,,,,,,,
Q0105-C14,8798289900.0,27.0,17.02337,16.557,182.0,1012.39,C14,Q0105,24.13,0.7,3.02,yes,-2.0,2.762,-1.0,GAL,nz;  m3,Q0105-C14,2.762,,,,,,,,,,,
Q0105-C15,7602681900.0,38.0,17.0229,16.61694,1200.44,1006.65,C15,Q0105,24.73,1.02,2.57,yes,-2.0,-2.0,2.6555,GAL,"zneb msfr_JHK, Hbeta; nz; m4",Q0105-C15,2.6555,,,,,,,,,,,
Q0105-C17,1312929200.0,13.0,17.08909,16.56377,295.07,2084.97,C17,Q0105,24.93,0.63,2.54,yes,2.986,-2.0,-1.0,GAL,m3;  possible OVI em,Q0105-C17,2.986,,,,,,,,,,,
Q0105-C19,9844165600.0,4.0,17.06599,16.60922,1067.95,1709.34,C19,Q0105,25.46,0.58,2.2,yes,-2.0,2.902,-1.0,GAL,nz;  N1,Q0105-C19,2.902,,,,,,,,,,,
Q0105-C21,9206345700.0,5.0,17.05002,16.63154,1447.66,1449.48,C21,Q0105,25.22,0.87,2.37,yes,-2.0,2.911,-1.0,GAL,nz;  m7; z not precise due to limited w.l. cvg,Q0105-C21,2.911,,,,,,,,,,,
Q0105-C4,19570551000.0,9.0,16.9836,16.56133,256.92,363.59,C4,Q0105,24.77,0.95,2.51,yes,-2.0,2.9735,-1.0,GAL,N5[ap2],Q0105-C4,2.9735,,,,,,,,,,,
Q0105-C5,4543963100.0,14.0,16.98514,16.57484,486.42,389.2,C5,Q0105,24.76,0.55,2.9,yes,2.827,2.821,-1.0,GAL,nz;  m7; int sys at z~2.37,Q0105-C5,2.821,,,,,,,,,,,
Q0105-C8,4851873300.0,15.0,16.99646,16.58323,628.57,574.18,C8,Q0105,25.0,0.76,2.4,yes,-2.0,2.658,-1.0,GAL,nz;  m6,Q0105-C8,2.658,,,,,,,,,,,
Q0105-C9,42921198000.0,21.0,17.00041,16.62473,1333.55,640.04,C9,Q0105,25.08,0.77,2.5,yes,-2.0,2.653,-2.0,GAL,msfr_JHK 9/15; nz; m3,Q0105-C9,2.653,,,,,,,,,,,
Q0105-D1,4555388400.0,7.0,16.976,16.57249,446.82,239.98,D1,Q0105,24.94,0.43,2.41,yes,2.756,2.752,-1.0,GAL,m4,Q0105-D1,2.752,,,,,,,,,,,
Q0105-D10,155023250000.0,389.0,17.06172,16.60392,978.02,1639.53,D10,Q0105,21.68,0.61,2.18,yes,2.865,-2.0,-1.0,QSO,nz;  m9; QSO has BAL features z=2.8275,Q0105-D10,2.865,,,,,,,,,,,
Q0105-D11,5533987800.0,3.0,17.05187,16.59148,766.95,1478.47,D11,Q0105,25.25,0.32,2.58,yes,2.7136,-2.0,-1.0,GAL,,Q0105-D11,2.7136,,,,,,,,,,,
Q0105-D12,2767075800.0,5.0,17.04648,16.62261,1296.04,1391.47,D12,Q0105,24.75,0.09,2.4,yes,2.9467,-2.0,-1.0,GAL,nz;  m7[ap1]; [ap2] is z=2.442 w/lya em,Q0105-D12,2.9467,,,,,,,,,,,
Q0105-D13,4338706400.0,5.0,17.02952,16.59597,843.93,1113.98,D13,Q0105,24.92,0.23,1.78,yes,2.753,2.747,-1.0,GAL,m4+m8; stronglya abs z=2.023,Q0105-D13,2.747,,,,,,,,,,,
Q0105-D14,14120824000.0,14.0,17.04002,16.56631,339.66,1284.37,D14,Q0105,24.5,0.54,2.55,yes,2.7551,2.749,-1.0,GAL,nz;  m1,Q0105-D14,2.749,,,,,,,,,,,
Q0105-D15,10902719000.0,13.0,17.0413,16.59087,756.91,1306.0,D15,Q0105,24.63,0.48,2.02,yes,2.848,2.848,-1.0,GAL,m2[ap2]; [ap1] is BX166,Q0105-D15,2.848,,,,,,,,,,,
Q0105-D17,3325998300.0,5.0,17.0822,16.60952,1072.59,1973.79,D17,Q0105,25.39,0.25,1.97,yes,2.606,2.602,-1.0,GAL,m5,Q0105-D17,2.602,,,,,,,,,,,
Q0105-D4,3830199300.0,19.0,17.00318,16.58849,717.71,684.0,D4,Q0105,24.18,0.36,1.96,yes,2.7321,2.7236,-1.0,GAL,nz;  m2+m8; int. DLA at z=2.654 (it's BX50!),Q0105-D4,2.7236,,,,,,,,,,,
Q0105-D5,16776545000.0,26.0,17.01066,16.61832,1224.3,807.03,D5,Q0105,24.32,0.66,2.54,yes,-2.0,2.462,2.4633,GAL,zneb msfr_JHK 9/15; nz; m1+m2+m7; nic spec,Q0105-D5,2.4633,,,,,,,,,,,
Q0105-D9,25055085000.0,19.0,17.06686,16.58041,578.42,1722.71,D9,Q0105,24.67,0.43,2.32,yes,-2.0,2.354,-1.0,GAL,"nz;  m1+m3; still, another z too",Q0105-D9,2.354,,,,,,,,,,,
Q0105-M4,28818258000.0,14.0,17.00679,16.58045,580.98,742.63,M4,Q0105,23.92,1.19,2.6,yes,-2.0,2.7503,2.7518,GAL,"msfr2, 9/13; nz; m3+m5",Q0105-M4,2.7518,,,,,,,,,,,
Q0105-MD10,8894400500.0,7.0,17.00324,16.55735,188.62,683.93,MD10,Q0105,24.94,0.6,1.68,yes,-2.0,2.476,-1.0,GAL,m2+m7; int abs z=2.442?,Q0105-MD10,2.476,,,,,,,,,,,
Q0105-MD12,3826731000.0,30.0,17.01329,16.59766,873.18,849.25,MD12,Q0105,24.81,0.47,1.52,yes,-2.0,-2.0,2.5052,GAL,"msfr2, 9/13 H and K lines; nz; removed z due to uncertainty; m1+m7",Q0105-MD12,2.5052,,,,,,,,,,,
Q0105-MD18,27455506000.0,10.0,17.07935,16.60617,1015.75,1927.2,MD18,Q0105,24.56,0.36,1.54,yes,-2.0,2.295,2.2984,GAL,zneb msfr_JHK 9/15; m6,Q0105-MD18,2.2984,,,,,,,,,,,
Q0105-MD21,9671873500.0,9.0,17.06402,16.58489,654.62,1676.51,MD21,Q0105,24.93,0.41,1.81,yes,-2.0,2.654,-1.0,GAL,nz;  m5,Q0105-MD21,2.654,,,,,,,,,,,
Q0105-MD23,5151706600.0,20.0,17.05866,16.57513,488.95,1588.77,MD23,Q0105,24.88,0.33,1.36,yes,-2.0,2.453,2.4562,GAL,zneb msfr_JHK 9/15; nz; m3,Q0105-MD23,2.4562,,,,,,,,,,,
Q0105-MD24,1968543000.0,12.0,17.05036,16.58132,594.37,1453.53,MD24,Q0105,24.5,0.12,1.44,yes,2.7642,-2.0,-1.0,GAL,,Q0105-MD24,2.7642,,,,,,,,,,,
Q0105-MD27,12021234000.0,4.0,17.03664,16.55561,157.96,1228.88,MD27,Q0105,25.15,0.26,1.4,yes,-2.0,-2.0,2.0625,GAL,"m8+N2 (as NB3684); mosfire zneb, oct 2012",Q0105-MD27,2.0625,,,,,,,,,,,
