group,name,final_weight,pre_footprint_weight,base_weight,type_override_weight,type_rule,downgraded,z_guess,footprint_ok,local_mean,stamp_bounds,ra_deg,dec_deg,ra_hms,dec_dms,shape,pointsym,color,text,comments,attrs_raw,order_in_file
Filler,GNB2033,5,10,1,10,^GNB,1,,False,,,237.9560000,19.1498639,15:51:49.440,+19:08:59.510,circle,,red,GNB2033,,color=red width=2 text={GNB2033},210
Filler,GNB2035,10,10,1,10,^GNB,0,,True,,,237.9567500,19.1722528,15:51:49.620,+19:10:20.110,circle,,red,GNB2035,,color=red width=2 text={GNB2035},211
Filler,GNB2039,10,10,1,10,^GNB,0,,True,,,237.9562500,19.1413528,15:51:49.500,+19:08:28.870,circle,,red,GNB2039,,color=red width=2 text={GNB2039},212
Filler,GNB2046,10,10,1,10,^GNB,0,,True,,,237.9561250,19.1824750,15:51:49.470,+19:10:56.910,circle,,red,GNB2046,,color=red width=2 text={GNB2046},213
Filler,GNB2066,10,10,1,10,^GNB,0,,True,,,237.9565833,19.1752611,15:51:49.580,+19:10:30.940,circle,,red,GNB2066,,color=red width=2 text={GNB2066},214
Filler,GNB2082,5,10,1,10,^GNB,1,,False,,,237.9568333,19.1950000,15:51:49.640,+19:11:42.000,circle,,red,GNB2082,,color=red width=2 text={GNB2082},215
Filler,GNB2090,5,10,1,10,^GNB,1,,False,,,237.9569583,19.2110389,15:51:49.670,+19:12:39.740,circle,,red,GNB2090,,color=red width=2 text={GNB2090},216
Filler,GNB2092,10,10,1,10,^GNB,0,,True,,,237.9569583,19.1483667,15:51:49.670,+19:08:54.120,circle,,red,GNB2092,,color=red width=2 text={GNB2092},217
Filler,GNB2098,10,10,1,10,^GNB,0,,True,,,237.9585833,19.1499306,15:51:50.060,+19:08:59.750,circle,,red,GNB2098,,color=red width=2 text={GNB2098},218
Filler,GNB2120,10,10,1,10,^GNB,0,,True,,,237.9577500,19.1482972,15:51:49.860,+19:08:53.870,circle,,red,GNB2120,,color=red width=2 text={GNB2120},219
Filler,GNB2129,10,10,1,10,^GNB,0,,True,,,237.9578750,19.1799083,15:51:49.890,+19:10:47.670,circle,,red,GNB2129,,color=red width=2 text={GNB2129},220
Filler,GNB2201,10,10,1,10,^GNB,0,,True,,,237.9593750,19.1598278,15:51:50.250,+19:09:35.380,circle,,red,GNB2201,,color=red width=2 text={GNB2201},221
Filler,GNB2205,5,10,1,10,^GNB,1,,False,,,237.9592500,19.2131722,15:51:50.220,+19:12:47.420,circle,,red,GNB2205,,color=red width=2 text={GNB2205},222
Filler,GNB2235,5,10,1,10,^GNB,1,,False,,,237.9608750,19.2205278,15:51:50.610,+19:13:13.900,circle,,red,GNB2235,,color=red width=2 text={GNB2235},223
Filler,GNB2236,10,10,1,10,^GNB,0,,True,,,237.9606250,19.1449611,15:51:50.550,+19:08:41.860,circle,,red,GNB2236,,color=red width=2 text={GNB2236},224
Filler,GNB2275,5,10,1,10,^GNB,1,,False,,,237.9620417,19.1878528,15:51:50.890,+19:11:16.270,circle,,red,GNB2275,,color=red width=2 text={GNB2275},225
Filler,GNB2279,5,10,1,10,^GNB,1,,False,,,237.9606250,19.2099944,15:51:50.550,+19:12:35.980,circle,,red,GNB2279,,color=red width=2 text={GNB2279},226
Filler,GNB2283,10,10,1,10,^GNB,0,,True,,,237.9618333,19.1440806,15:51:50.840,+19:08:38.690,circle,,red,GNB2283,,color=red width=2 text={GNB2283},227
Filler,GNB2285,5,10,1,10,^GNB,1,,False,,,237.9618750,19.2027389,15:51:50.850,+19:12:09.860,circle,,red,GNB2285,,color=red width=2 text={GNB2285},228
Filler,GNB2291,5,10,1,10,^GNB,1,,False,,,237.9615000,19.1922278,15:51:50.760,+19:11:32.020,circle,,red,GNB2291,,color=red width=2 text={GNB2291},229
Filler,GNB2308,10,10,1,10,^GNB,0,,True,,,237.9629583,19.1860806,15:51:51.110,+19:11:09.890,circle,,red,GNB2308,,color=red width=2 text={GNB2308},230
Filler,GNB2313,5,10,1,10,^GNB,1,,False,,,237.9616667,19.2085250,15:51:50.800,+19:12:30.690,circle,,red,GNB2313,,color=red width=2 text={GNB2313},231
Filler,GNB2342,5,10,1,10,^GNB,1,,False,,,237.9627917,19.1930889,15:51:51.070,+19:11:35.120,circle,,red,GNB2342,,color=red width=2 text={GNB2342},232
Filler,GNB2353,10,10,1,10,^GNB,0,,True,,,237.9621667,19.1844083,15:51:50.920,+19:11:03.870,circle,,red,GNB2353,,color=red width=2 text={GNB2353},233
Filler,GNB2368,10,10,1,10,^GNB,0,,True,,,237.9706250,19.1435417,15:51:52.950,+19:08:36.750,circle,,red,GNB2368,,color=red width=2 text={GNB2368},234
Filler,GNB2419,10,10,1,10,^GNB,0,,True,,,237.9643750,19.1729417,15:51:51.450,+19:10:22.590,circle,,red,GNB2419,,color=red width=2 text={GNB2419},235
Filler,GNB2439,10,10,1,10,^GNB,0,,True,,,237.9648750,19.1890333,15:51:51.570,+19:11:20.520,circle,,red,GNB2439,,color=red width=2 text={GNB2439},236
Filler,GNB2450,5,10,1,10,^GNB,1,,False,,,237.9690833,19.2199500,15:51:52.580,+19:13:11.820,circle,,red,GNB2450,,color=red width=2 text={GNB2450},237
Filler,GNB2454,10,10,1,10,^GNB,0,,True,,,237.9671250,19.1404833,15:51:52.110,+19:08:25.740,circle,,red,GNB2454,,color=red width=2 text={GNB2454},238
Filler,GNB2467,10,10,1,10,^GNB,0,,True,,,237.9650833,19.1402361,15:51:51.620,+19:08:24.850,circle,,red,GNB2467,,color=red width=2 text={GNB2467},239
Filler,GNB2490,10,10,1,10,^GNB,0,,True,,,237.9653750,19.1890167,15:51:51.690,+19:11:20.460,circle,,red,GNB2490,,color=red width=2 text={GNB2490},240
Filler,GNB2520,10,10,1,10,^GNB,0,,True,,,237.9656667,19.1541111,15:51:51.760,+19:09:14.800,circle,,red,GNB2520,,color=red width=2 text={GNB2520},241
Filler,GNB2527,5,10,1,10,^GNB,1,,False,,,237.9667500,19.2207528,15:51:52.020,+19:13:14.710,circle,,red,GNB2527,,color=red width=2 text={GNB2527},242
Filler,GNB2530,10,10,1,10,^GNB,0,,True,,,237.9679167,19.1381194,15:51:52.300,+19:08:17.230,circle,,red,GNB2530,,color=red width=2 text={GNB2530},243
Filler,GNB2567,10,10,1,10,^GNB,0,,True,,,237.9669167,19.1803722,15:51:52.060,+19:10:49.340,circle,,red,GNB2567,,color=red width=2 text={GNB2567},244
Filler,GNB2577,10,10,1,10,^GNB,0,,True,,,237.9672083,19.1745667,15:51:52.130,+19:10:28.440,circle,,red,GNB2577,,color=red width=2 text={GNB2577},245
Filler,GNB2578,10,10,1,10,^GNB,0,,True,,,237.9670833,19.1519222,15:51:52.100,+19:09:06.920,circle,,red,GNB2578,,color=red width=2 text={GNB2578},246
Filler,GNB2605,10,10,1,10,^GNB,0,,True,,,237.9676250,19.1746944,15:51:52.230,+19:10:28.900,circle,,red,GNB2605,,color=red width=2 text={GNB2605},247
Filler,GNB2678,10,10,1,10,^GNB,0,,True,,,237.9690417,19.1548806,15:51:52.570,+19:09:17.570,circle,,red,GNB2678,,color=red width=2 text={GNB2678},248
Filler,GNB269,5,10,1,10,^GNB,1,,False,,,237.9176667,19.1914833,15:51:40.240,+19:11:29.340,circle,,red,GNB269,,color=red width=2 text={GNB269},249
Filler,GNB2692,10,10,1,10,^GNB,0,,True,,,237.9699167,19.1533306,15:51:52.780,+19:09:11.990,circle,,red,GNB2692,,color=red width=2 text={GNB2692},250
Filler,GNB2709,10,10,1,10,^GNB,0,,True,,,237.9696667,19.1559694,15:51:52.720,+19:09:21.490,circle,,red,GNB2709,,color=red width=2 text={GNB2709},251
Filler,GNB2714,5,10,1,10,^GNB,1,,False,,,237.9697083,19.2209917,15:51:52.730,+19:13:15.570,circle,,red,GNB2714,,color=red width=2 text={GNB2714},252
Filler,GNB2762,5,10,1,10,^GNB,1,,False,,,237.9711667,19.1956806,15:51:53.080,+19:11:44.450,circle,,red,GNB2762,,color=red width=2 text={GNB2762},253
Filler,GNB2787,5,10,1,10,^GNB,1,,False,,,237.9727917,19.2192000,15:51:53.470,+19:13:09.120,circle,,red,GNB2787,,color=red width=2 text={GNB2787},254
Filler,GNB2792,10,10,1,10,^GNB,0,,True,,,237.9715833,19.1683389,15:51:53.180,+19:10:06.020,circle,,red,GNB2792,,color=red width=2 text={GNB2792},255
Filler,GNB2797,5,10,1,10,^GNB,1,,False,,,237.9713750,19.2021361,15:51:53.130,+19:12:07.690,circle,,red,GNB2797,,color=red width=2 text={GNB2797},256
Filler,GNB2798,5,10,1,10,^GNB,1,,False,,,237.9716250,19.2077833,15:51:53.190,+19:12:28.020,circle,,red,GNB2798,,color=red width=2 text={GNB2798},257
Filler,GNB2800,5,10,1,10,^GNB,1,,False,,,237.9717917,19.2190000,15:51:53.230,+19:13:08.400,circle,,red,GNB2800,,color=red width=2 text={GNB2800},258
Filler,GNB2802,5,10,1,10,^GNB,1,,False,,,237.9745417,19.2210056,15:51:53.890,+19:13:15.620,circle,,red,GNB2802,,color=red width=2 text={GNB2802},259
Filler,GNB2812,5,10,1,10,^GNB,1,,False,,,237.9731667,19.1919750,15:51:53.560,+19:11:31.110,circle,,red,GNB2812,,color=red width=2 text={GNB2812},260
Filler,GNB2816,5,10,1,10,^GNB,1,,False,,,237.9720417,19.2213306,15:51:53.290,+19:13:16.790,circle,,red,GNB2816,,color=red width=2 text={GNB2816},261
Filler,GNB2817,10,10,1,10,^GNB,0,,True,,,237.9721667,19.1667222,15:51:53.320,+19:10:00.200,circle,,red,GNB2817,,color=red width=2 text={GNB2817},262
Filler,GNB2818,10,10,1,10,^GNB,0,,True,,,237.9727500,19.1527889,15:51:53.460,+19:09:10.040,circle,,red,GNB2818,,color=red width=2 text={GNB2818},263
Filler,GNB2821,5,10,1,10,^GNB,1,,False,,,237.9721250,19.2184861,15:51:53.310,+19:13:06.550,circle,,red,GNB2821,,color=red width=2 text={GNB2821},264
Filler,GNB2822,5,10,1,10,^GNB,1,,False,,,237.9720833,19.2138167,15:51:53.300,+19:12:49.740,circle,,red,GNB2822,,color=red width=2 text={GNB2822},265
Filler,GNB2831,10,10,1,10,^GNB,0,,True,,,237.9732917,19.1537611,15:51:53.590,+19:09:13.540,circle,,red,GNB2831,,color=red width=2 text={GNB2831},266
Filler,GNB2838,5,10,1,10,^GNB,1,,False,,,237.9730000,19.2136333,15:51:53.520,+19:12:49.080,circle,,red,GNB2838,,color=red width=2 text={GNB2838},267
Filler,GNB2839,10,10,1,10,^GNB,0,,True,,,237.9843333,19.1721222,15:51:56.240,+19:10:19.640,circle,,red,GNB2839,,color=red width=2 text={GNB2839},268
Filler,GNB2848,5,10,1,10,^GNB,1,,False,,,237.9725833,19.2028056,15:51:53.420,+19:12:10.100,circle,,red,GNB2848,,color=red width=2 text={GNB2848},269
Filler,GNB2850,10,10,1,10,^GNB,0,,True,,,237.9732083,19.1450528,15:51:53.570,+19:08:42.190,circle,,red,GNB2850,,color=red width=2 text={GNB2850},270
Filler,GNB2851,5,10,1,10,^GNB,1,,False,,,237.9725417,19.2039333,15:51:53.410,+19:12:14.160,circle,,red,GNB2851,,color=red width=2 text={GNB2851},271
Filler,GNB2858,5,10,1,10,^GNB,1,,False,,,237.9727917,19.2108583,15:51:53.470,+19:12:39.090,circle,,red,GNB2858,,color=red width=2 text={GNB2858},272
Filler,GNB2861,5,10,1,10,^GNB,1,,False,,,237.9733333,19.1934500,15:51:53.600,+19:11:36.420,circle,,red,GNB2861,,color=red width=2 text={GNB2861},273
Filler,GNB2862,5,10,1,10,^GNB,1,,False,,,237.9737917,19.1918806,15:51:53.710,+19:11:30.770,circle,,red,GNB2862,,color=red width=2 text={GNB2862},274
Filler,GNB2873,5,10,1,10,^GNB,1,,False,,,237.9735417,19.2094472,15:51:53.650,+19:12:34.010,circle,,red,GNB2873,,color=red width=2 text={GNB2873},275
Filler,GNB2892,5,10,1,10,^GNB,1,,False,,,237.9743333,19.2155639,15:51:53.840,+19:12:56.030,circle,,red,GNB2892,,color=red width=2 text={GNB2892},276
Filler,GNB2894,5,10,1,10,^GNB,1,,False,,,237.9737917,19.2124139,15:51:53.710,+19:12:44.690,circle,,red,GNB2894,,color=red width=2 text={GNB2894},277
Filler,GNB296,5,10,1,10,^GNB,1,,False,,,237.9185833,19.1721167,15:51:40.460,+19:10:19.620,circle,,red,GNB296,,color=red width=2 text={GNB296},278
Filler,GNB2964,10,10,1,10,^GNB,0,,True,,,238.0356250,19.1791222,15:52:08.550,+19:10:44.840,circle,,red,GNB2964,,color=red width=2 text={GNB2964},279
Filler,GNB3002,5,10,1,10,^GNB,1,,False,,,238.0202500,19.1411944,15:52:04.860,+19:08:28.300,circle,,red,GNB3002,,color=red width=2 text={GNB3002},280
Filler,GNB3003,5,10,1,10,^GNB,1,,False,,,238.0201250,19.1373806,15:52:04.830,+19:08:14.570,circle,,red,GNB3003,,color=red width=2 text={GNB3003},281
Filler,GNB3011,10,10,1,10,^GNB,0,,True,,,238.0195417,19.1797694,15:52:04.690,+19:10:47.170,circle,,red,GNB3011,,color=red width=2 text={GNB3011},282
Filler,GNB3021,5,10,1,10,^GNB,1,,False,,,238.0142917,19.1563111,15:52:03.430,+19:09:22.720,circle,,red,GNB3021,,color=red width=2 text={GNB3021},283
Filler,GNB3137,10,10,1,10,^GNB,0,,True,,,238.0350000,19.1940889,15:52:08.400,+19:11:38.720,circle,,red,GNB3137,,color=red width=2 text={GNB3137},284
Filler,GNB3157,5,10,1,10,^GNB,1,,False,,,238.0340000,19.1462889,15:52:08.160,+19:08:46.640,circle,,red,GNB3157,,color=red width=2 text={GNB3157},285
Filler,GNB3158,5,10,1,10,^GNB,1,,False,,,238.0339167,19.1468917,15:52:08.140,+19:08:48.810,circle,,red,GNB3158,,color=red width=2 text={GNB3158},286
Filler,GNB3172,10,10,1,10,^GNB,0,,True,,,238.0350417,19.1924056,15:52:08.410,+19:11:32.660,circle,,red,GNB3172,,color=red width=2 text={GNB3172},287
Filler,GNB3178,10,10,1,10,^GNB,0,,True,,,238.0335000,19.1844139,15:52:08.040,+19:11:03.890,circle,,red,GNB3178,,color=red width=2 text={GNB3178},288
Filler,GNB3218,10,10,1,10,^GNB,0,,True,,,238.0327083,19.1734889,15:52:07.850,+19:10:24.560,circle,,red,GNB3218,,color=red width=2 text={GNB3218},289
Filler,GNB3266,5,10,1,10,^GNB,1,,False,,,238.0318333,19.2206444,15:52:07.640,+19:13:14.320,circle,,red,GNB3266,,color=red width=2 text={GNB3266},290
Filler,GNB329,5,10,1,10,^GNB,1,,False,,,237.9179583,19.2172389,15:51:40.310,+19:13:02.060,circle,,red,GNB329,,color=red width=2 text={GNB329},291
Filler,GNB3331,10,10,1,10,^GNB,0,,True,,,238.0304167,19.1982806,15:52:07.300,+19:11:53.810,circle,,red,GNB3331,,color=red width=2 text={GNB3331},292
Filler,GNB3366,10,10,1,10,^GNB,0,,True,,,238.0287500,19.2060417,15:52:06.900,+19:12:21.750,circle,,red,GNB3366,,color=red width=2 text={GNB3366},293
Filler,GNB3374,10,10,1,10,^GNB,0,,True,,,238.0293750,19.1768750,15:52:07.050,+19:10:36.750,circle,,red,GNB3374,,color=red width=2 text={GNB3374},294
Filler,GNB3436,10,10,1,10,^GNB,0,,True,,,238.0295833,19.1643222,15:52:07.100,+19:09:51.560,circle,,red,GNB3436,,color=red width=2 text={GNB3436},295
Filler,GNB3450,5,10,1,10,^GNB,1,,False,,,238.0291667,19.2209056,15:52:07.000,+19:13:15.260,circle,,red,GNB3450,,color=red width=2 text={GNB3450},296
Filler,GNB3453,10,10,1,10,^GNB,0,,True,,,238.0292500,19.1970083,15:52:07.020,+19:11:49.230,circle,,red,GNB3453,,color=red width=2 text={GNB3453},297
Filler,GNB3454,10,10,1,10,^GNB,0,,True,,,238.0291667,19.1963972,15:52:07.000,+19:11:47.030,circle,,red,GNB3454,,color=red width=2 text={GNB3454},298
Filler,GNB3466,10,10,1,10,^GNB,0,,True,,,238.0291667,19.1774972,15:52:07.000,+19:10:38.990,circle,,red,GNB3466,,color=red width=2 text={GNB3466},299
Filler,GNB3470,10,10,1,10,^GNB,0,,True,,,238.0276250,19.2015528,15:52:06.630,+19:12:05.590,circle,,red,GNB3470,,color=red width=2 text={GNB3470},300
Filler,GNB354,5,10,1,10,^GNB,1,,False,,,237.9195833,19.1549000,15:51:40.700,+19:09:17.640,circle,,red,GNB354,,color=red width=2 text={GNB354},301
Filler,GNB3603,10,10,1,10,^GNB,0,,True,,,238.0246667,19.2127750,15:52:05.920,+19:12:45.990,circle,,red,GNB3603,,color=red width=2 text={GNB3603},302
Filler,GNB3627,10,10,1,10,^GNB,0,,True,,,238.0232500,19.2024750,15:52:05.580,+19:12:08.910,circle,,red,GNB3627,,color=red width=2 text={GNB3627},303
Filler,GNB3637,10,10,1,10,^GNB,0,,True,,,238.0230000,19.1649583,15:52:05.520,+19:09:53.850,circle,,red,GNB3637,,color=red width=2 text={GNB3637},304
Filler,GNB3656,10,10,1,10,^GNB,0,,True,,,238.0242083,19.2044222,15:52:05.810,+19:12:15.920,circle,,red,GNB3656,,color=red width=2 text={GNB3656},305
Filler,GNB3671,10,10,1,10,^GNB,0,,True,,,238.0151667,19.2109472,15:52:03.640,+19:12:39.410,circle,,red,GNB3671,,color=red width=2 text={GNB3671},306
Filler,GNB3675,10,10,1,10,^GNB,0,,True,,,238.0226667,19.1653417,15:52:05.440,+19:09:55.230,circle,,red,GNB3675,,color=red width=2 text={GNB3675},307
Filler,GNB3777,5,10,1,10,^GNB,1,,False,,,238.0201250,19.2198083,15:52:04.830,+19:13:11.310,circle,,red,GNB3777,,color=red width=2 text={GNB3777},308
Filler,GNB3787,5,10,1,10,^GNB,1,,False,,,238.0209583,19.2186528,15:52:05.030,+19:13:07.150,circle,,red,GNB3787,,color=red width=2 text={GNB3787},309
Filler,GNB3796,10,10,1,10,^GNB,0,,True,,,238.0215833,19.2014167,15:52:05.180,+19:12:05.100,circle,,red,GNB3796,,color=red width=2 text={GNB3796},310
Filler,GNB381,5,10,1,10,^GNB,1,,False,,,237.9209167,19.1660778,15:51:41.020,+19:09:57.880,circle,,red,GNB381,,color=red width=2 text={GNB381},311
Filler,GNB3843,5,10,1,10,^GNB,1,,False,,,238.0187083,19.1385167,15:52:04.490,+19:08:18.660,circle,,red,GNB3843,,color=red width=2 text={GNB3843},312
Filler,GNB3859,10,10,1,10,^GNB,0,,True,,,238.0204167,19.1767583,15:52:04.900,+19:10:36.330,circle,,red,GNB3859,,color=red width=2 text={GNB3859},313
Filler,GNB3866,5,10,1,10,^GNB,1,,False,,,238.0177500,19.1462222,15:52:04.260,+19:08:46.400,circle,,red,GNB3866,,color=red width=2 text={GNB3866},314
Filler,GNB3868,5,10,1,10,^GNB,1,,False,,,238.0278333,19.1463472,15:52:06.680,+19:08:46.850,circle,,red,GNB3868,,color=red width=2 text={GNB3868},315
Filler,GNB3889,10,10,1,10,^GNB,0,,True,,,238.0187917,19.2007222,15:52:04.510,+19:12:02.600,circle,,red,GNB3889,,color=red width=2 text={GNB3889},316
Filler,GNB3903,10,10,1,10,^GNB,0,,True,,,238.0170000,19.1833639,15:52:04.080,+19:11:00.110,circle,,red,GNB3903,,color=red width=2 text={GNB3903},317
Filler,GNB3916,10,10,1,10,^GNB,0,,True,,,238.0185000,19.1896250,15:52:04.440,+19:11:22.650,circle,,red,GNB3916,,color=red width=2 text={GNB3916},318
Filler,GNB3920,10,10,1,10,^GNB,0,,True,,,238.0186250,19.1800278,15:52:04.470,+19:10:48.100,circle,,red,GNB3920,,color=red width=2 text={GNB3920},319
Filler,GNB3923,5,10,1,10,^GNB,1,,False,,,238.0190833,19.1595333,15:52:04.580,+19:09:34.320,circle,,red,GNB3923,,color=red width=2 text={GNB3923},320
Filler,GNB3948,5,10,1,10,^GNB,1,,False,,,238.0164167,19.1438639,15:52:03.940,+19:08:37.910,circle,,red,GNB3948,,color=red width=2 text={GNB3948},321
Filler,GNB3998,10,10,1,10,^GNB,0,,True,,,238.0159167,19.1884694,15:52:03.820,+19:11:18.490,circle,,red,GNB3998,,color=red width=2 text={GNB3998},322
Filler,GNB4014,10,10,1,10,^GNB,0,,True,,,238.0145417,19.2161194,15:52:03.490,+19:12:58.030,circle,,red,GNB4014,,color=red width=2 text={GNB4014},323
Filler,GNB4022,10,10,1,10,^GNB,0,,True,,,238.0149583,19.2140056,15:52:03.590,+19:12:50.420,circle,,red,GNB4022,,color=red width=2 text={GNB4022},324
Filler,GNB4035,10,10,1,10,^GNB,0,,True,,,238.0144583,19.1664278,15:52:03.470,+19:09:59.140,circle,,red,GNB4035,,color=red width=2 text={GNB4035},325
Filler,GNB4062,5,10,1,10,^GNB,1,,False,,,238.0157500,19.1457917,15:52:03.780,+19:08:44.850,circle,,red,GNB4062,,color=red width=2 text={GNB4062},326
Filler,GNB4079,10,10,1,10,^GNB,0,,True,,,238.0142500,19.2101194,15:52:03.420,+19:12:36.430,circle,,red,GNB4079,,color=red width=2 text={GNB4079},327
Filler,GNB4146,5,10,1,10,^GNB,1,,False,,,238.0120833,19.1497194,15:52:02.900,+19:08:58.990,circle,,red,GNB4146,,color=red width=2 text={GNB4146},328
Filler,GNB4179,10,10,1,10,^GNB,0,,True,,,238.0122083,19.2130444,15:52:02.930,+19:12:46.960,circle,,red,GNB4179,,color=red width=2 text={GNB4179},329
Filler,GNB4216,5,10,1,10,^GNB,1,,False,,,238.0124583,19.1395222,15:52:02.990,+19:08:22.280,circle,,red,GNB4216,,color=red width=2 text={GNB4216},330
Filler,GNB4221,10,10,1,10,^GNB,0,,True,,,238.0112917,19.1720278,15:52:02.710,+19:10:19.300,circle,,red,GNB4221,,color=red width=2 text={GNB4221},331
Filler,GNB4244,5,10,1,10,^GNB,1,,False,,,238.0101667,19.1395917,15:52:02.440,+19:08:22.530,circle,,red,GNB4244,,color=red width=2 text={GNB4244},332
Filler,GNB4246,10,10,1,10,^GNB,0,,True,,,238.0115417,19.1705750,15:52:02.770,+19:10:14.070,circle,,red,GNB4246,,color=red width=2 text={GNB4246},333
Filler,GNB4279,10,10,1,10,^GNB,0,,True,,,238.0105833,19.2020750,15:52:02.540,+19:12:07.470,circle,,red,GNB4279,,color=red width=2 text={GNB4279},334
Filler,GNB4304,5,10,1,10,^GNB,1,,False,,,238.0087500,19.1381139,15:52:02.100,+19:08:17.210,circle,,red,GNB4304,,color=red width=2 text={GNB4304},335
Filler,GNB4322,10,10,1,10,^GNB,0,,True,,,238.0084167,19.1699583,15:52:02.020,+19:10:11.850,circle,,red,GNB4322,,color=red width=2 text={GNB4322},336
Filler,GNB4348,5,10,1,10,^GNB,1,,False,,,238.0095000,19.1460806,15:52:02.280,+19:08:45.890,circle,,red,GNB4348,,color=red width=2 text={GNB4348},337
Filler,GNB4356,10,10,1,10,^GNB,0,,True,,,238.0097083,19.1758889,15:52:02.330,+19:10:33.200,circle,,red,GNB4356,,color=red width=2 text={GNB4356},338
Filler,GNB446,5,10,1,10,^GNB,1,,False,,,237.9222917,19.1684111,15:51:41.350,+19:10:06.280,circle,,red,GNB446,,color=red width=2 text={GNB446},339
Filler,GNB4464,10,10,1,10,^GNB,0,,True,,,238.0045000,19.1904694,15:52:01.080,+19:11:25.690,circle,,red,GNB4464,,color=red width=2 text={GNB4464},340
Filler,GNB4470,5,10,1,10,^GNB,1,,False,,,238.0055833,19.1512667,15:52:01.340,+19:09:04.560,circle,,red,GNB4470,,color=red width=2 text={GNB4470},341
Filler,GNB4494,10,10,1,10,^GNB,0,,True,,,238.0057917,19.2176500,15:52:01.390,+19:13:03.540,circle,,red,GNB4494,,color=red width=2 text={GNB4494},342
Filler,GNB4513,10,10,1,10,^GNB,0,,True,,,238.0025000,19.2158278,15:52:00.600,+19:12:56.980,circle,,red,GNB4513,,color=red width=2 text={GNB4513},343
Filler,GNB4521,10,10,1,10,^GNB,0,,True,,,238.0052500,19.1848056,15:52:01.260,+19:11:05.300,circle,,red,GNB4521,,color=red width=2 text={GNB4521},344
Filler,GNB4566,10,10,1,10,^GNB,0,,True,,,238.0019167,19.2069639,15:52:00.460,+19:12:25.070,circle,,red,GNB4566,,color=red width=2 text={GNB4566},345
Filler,GNB4597,5,10,1,10,^GNB,1,,False,,,238.0042917,19.1472972,15:52:01.030,+19:08:50.270,circle,,red,GNB4597,,color=red width=2 text={GNB4597},346
Filler,GNB4618,5,10,1,10,^GNB,1,,False,,,238.0039583,19.1470333,15:52:00.950,+19:08:49.320,circle,,red,GNB4618,,color=red width=2 text={GNB4618},347
Filler,GNB4620,10,10,1,10,^GNB,0,,True,,,238.0029583,19.1639556,15:52:00.710,+19:09:50.240,circle,,red,GNB4620,,color=red width=2 text={GNB4620},348
Filler,GNB4625,5,10,1,10,^GNB,1,,False,,,238.0026250,19.2191472,15:52:00.630,+19:13:08.930,circle,,red,GNB4625,,color=red width=2 text={GNB4625},349
Filler,GNB4626,10,10,1,10,^GNB,0,,True,,,238.0025833,19.1885667,15:52:00.620,+19:11:18.840,circle,,red,GNB4626,,color=red width=2 text={GNB4626},350
Filler,GNB4632,5,10,1,10,^GNB,1,,False,,,237.9919167,19.1382361,15:51:58.060,+19:08:17.650,circle,,red,GNB4632,,color=red width=2 text={GNB4632},351
Filler,GNB4637,5,10,1,10,^GNB,1,,False,,,238.0032083,19.1368667,15:52:00.770,+19:08:12.720,circle,,red,GNB4637,,color=red width=2 text={GNB4637},352
